"일자","요일","도로명","링크아이디","시점명","종점명","방향","거리","차선수","기능유형구분","도심.외곽구분","권역구분","X18시"
20200813,"목","학동로",1220033300,"청담공원앞","경기고교앞","하행",619,3,"보조간선도로","외곽","강남구",16.86
20200813,"목","학동로",1220033900,"경기고교앞","봉은초교","하행",285,2,"보조간선도로","외곽","강남구",31.81
20200813,"목","헌릉로",1220006100,"세곡동사거리","장지교차로(동부간선도로)","상행",1523,3,"주간선도로","외곽","강남구",38.98
20200813,"목","헌릉로",1210007000,"세곡동사거리","내곡IC","하행",3084,3,"주간선도로","외곽","강남구",31.7
20200814,"금","강남대로",1220021100,"우성아파트","강남역","상행",586,4,"주간선도로","외곽","강남구",9.58
20200814,"금","강남대로",1220016200,"우성아파트","뱅뱅사거리","하행",414,4,"주간선도로","외곽","강남구",18.22
20200814,"금","개포로",1220020500,"대청초교","대청역","상행",862,2,"기타도로","외곽","강남구",21.55
20200814,"금","개포로",1220018600,"대청역","수서경찰서","상행",318,2,"기타도로","외곽","강남구",19.99
20200814,"금","개포로",1220017200,"수서경찰서","대모산입구역","상행",333,2,"기타도로","외곽","강남구",25.36
20200814,"금","개포로",1220015600,"대모산입구역","개포2동주민센터","상행",388,2,"기타도로","외곽","강남구",26.87
20200814,"금","개포로",1220013600,"개포2동주민센터","개포동역","상행",270,2,"기타도로","외곽","강남구",13.99
20200814,"금","개포로",1220012000,"개포동역","개포고교","상행",889,2,"기타도로","외곽","강남구",23.36
20200814,"금","개포로",1220008200,"개포고교","구룡초교","상행",558,2,"기타도로","외곽","강남구",7.2
20200814,"금","개포로",1220007000,"구룡초교","포이사거리","상행",888,2,"기타도로","외곽","강남구",16.15
20200814,"금","개포로",1220008300,"구룡초교","개포고교","하행",562,2,"기타도로","외곽","강남구",9.43
20200814,"금","개포로",1220012100,"개포고교","개포동역","하행",881,2,"기타도로","외곽","강남구",22.01
20200814,"금","개포로",1220013700,"개포동역","개포2동주민센터","하행",270,2,"기타도로","외곽","강남구",20.76
20200814,"금","개포로",1220015700,"개포2동주민센터","대모산입구역","하행",392,2,"기타도로","외곽","강남구",17.74
20200814,"금","개포로",1220017300,"대모산입구역","수서경찰서","하행",333,2,"기타도로","외곽","강남구",24.14
20200814,"금","개포로",1220018700,"수서경찰서","대청역","하행",318,2,"기타도로","외곽","강남구",29.05
20200814,"금","개포로",1220020400,"대청역","대청초교","하행",842,2,"기타도로","외곽","강남구",30.76
20200814,"금","광평로",1220008000,"일원터널","일원역","상행",1031,2,"주간선도로","외곽","강남구",34.77
20200814,"금","광평로",1220010100,"일원역","수서역","상행",1693,2,"주간선도로","외곽","강남구",22.69
20200814,"금","광평로",1220013300,"수서역","광평교","상행",724,3,"주간선도로","외곽","강남구",20.69
20200814,"금","광평로",1220010000,"수서역","일원역","하행",1691,3,"주간선도로","외곽","강남구",26.96
20200814,"금","광평로",1220008100,"일원역","일원터널","하행",999,3,"주간선도로","외곽","강남구",25.03
20200814,"금","남부순환로",1220012500,"매봉역","매봉터널","상행",458,4,"주간선도로","외곽","강남구",8.92
20200814,"금","남부순환로",1220014300,"매봉터널","도곡역","상행",564,4,"주간선도로","외곽","강남구",10.39
20200814,"금","남부순환로",1220018500,"도곡역","대치역","상행",798,4,"주간선도로","외곽","강남구",15.02
20200814,"금","남부순환로",1220021300,"대치역","학여울역","상행",628,4,"주간선도로","외곽","강남구",12.58
20200814,"금","남부순환로",1220022800,"학여울역","탄천1교서측","상행",955,3,"주간선도로","외곽","강남구",35.37
20200814,"금","남부순환로",1220023500,"탄천1교서측","남부순환로탄천IC합류","상행",393,4,"주간선도로","외곽","강남구",49.73
20200814,"금","남부순환로",1220022000,"남부순환로탄천IC합류","남부순환로탄천IC진입","상행",644,4,"주간선도로","외곽","강남구",56.97
20200814,"금","남부순환로",1220020200,"남부순환로탄천IC진입","수서IC","상행",698,3,"주간선도로","외곽","강남구",51.04
20200814,"금","남부순환로",1220020300,"수서IC","남부순환로탄천IC진입","하행",706,3,"주간선도로","외곽","강남구",24.14
20200814,"금","남부순환로",1220022100,"남부순환로탄천IC진입","남부순환로탄천IC합류","하행",644,3,"주간선도로","외곽","강남구",57.31
20200814,"금","남부순환로",1220023600,"남부순환로탄천IC합류","탄천1교서측","하행",393,2,"주간선도로","외곽","강남구",41.28
20200814,"금","남부순환로",1220022700,"탄천1교서측","학여울역","하행",955,4,"주간선도로","외곽","강남구",24.03
20200814,"금","남부순환로",1220021200,"학여울역","대치역","하행",629,4,"주간선도로","외곽","강남구",9.92
20200814,"금","남부순환로",1220018400,"대치역","도곡역","하행",798,4,"주간선도로","외곽","강남구",14.47
20200814,"금","남부순환로",1220014200,"도곡역","매봉터널","하행",564,4,"주간선도로","외곽","강남구",15.47
20200814,"금","남부순환로",1220012400,"매봉터널","매봉역","하행",458,4,"주간선도로","외곽","강남구",15.69
20200814,"금","남부순환로",1220010600,"매봉역","양재전화국","하행",368,4,"주간선도로","외곽","강남구",6.27
20200814,"금","논현로",1220036600,"동호대교남단","압구정역","상행",634,2,"주간선도로","외곽","강남구",22.52
20200814,"금","논현로",1220034400,"압구정역","강남을지병원","상행",833,2,"주간선도로","외곽","강남구",9.88
20200814,"금","논현로",1220032200,"강남을지병원","학동역","상행",677,3,"주간선도로","외곽","강남구",23.05
20200814,"금","논현로",1220029600,"학동역","차병원","상행",792,3,"주간선도로","외곽","강남구",10.24
20200814,"금","논현로",1220026200,"차병원","역삼역","상행",768,3,"주간선도로","외곽","강남구",13.1
20200814,"금","논현로",1220022900,"역삼역","구역삼세무서","상행",589,3,"주간선도로","외곽","강남구",9.07
20200814,"금","논현로",1220019800,"구역삼세무서","도곡1동주민센터","상행",409,3,"주간선도로","외곽","강남구",9.53
20200814,"금","논현로",1220013400,"도곡1동주민센터","양재전화국","상행",770,3,"주간선도로","외곽","강남구",12.22
20200814,"금","논현로",1220007200,"영동2교북단","포이사거리","상행",254,3,"주간선도로","외곽","강남구",19.53
20200814,"금","논현로",1220006300,"구룡사앞","국악고교앞","하행",319,3,"주간선도로","외곽","강남구",21.02
20200814,"금","논현로",1220007700,"영동2교북단","영동2교교차로","하행",177,3,"주간선도로","외곽","강남구",12.78
20200814,"금","논현로",1220019900,"도곡1동주민센터","구역삼세무서","하행",409,3,"주간선도로","외곽","강남구",19.31
20200814,"금","논현로",1220023000,"구역삼세무서","역삼역","하행",589,3,"주간선도로","외곽","강남구",23.76
20200814,"금","논현로",1220026300,"역삼역","차병원","하행",768,3,"주간선도로","외곽","강남구",7.58
20200814,"금","논현로",1220029700,"차병원","학동역","하행",792,3,"주간선도로","외곽","강남구",15.93
20200814,"금","논현로",1220032300,"학동역","강남을지병원","하행",676,3,"주간선도로","외곽","강남구",8.29
20200814,"금","논현로",1220034500,"강남을지병원","압구정역","하행",835,3,"주간선도로","외곽","강남구",19.18
20200814,"금","논현로",1220036700,"압구정역","동호대교남단","하행",641,2,"주간선도로","외곽","강남구",42.14
20200814,"금","논현로",1220037100,"동호대교남단","동호대교북단","하행",1024,2,"주간선도로","외곽","강남구",37.89
20200814,"금","도곡로",1220016700,"싸리고개공원입구","도곡1동주민센터","상행",551,3,"보조간선도로","외곽","강남구",10.64
20200814,"금","도곡로",1220019100,"도곡1동주민센터","영동세브란스","상행",554,3,"보조간선도로","외곽","강남구",8.82
20200814,"금","도곡로",1220020900,"영동세브란스","한티역","상행",593,4,"보조간선도로","외곽","강남구",19.68
20200814,"금","도곡로",1220022600,"한티역","은마아파트입구","상행",764,4,"보조간선도로","외곽","강남구",9.66
20200814,"금","도곡로",1220024300,"은마아파트입구","대치동우성아파트","상행",624,4,"보조간선도로","외곽","강남구",9.23
20200814,"금","도곡로",1220025700,"대치동우성아파트","탄천2교","상행",886,3,"보조간선도로","외곽","강남구",38.36
20200814,"금","도곡로",1220024200,"대치동우성아파트","은마아파트입구","하행",625,3,"보조간선도로","외곽","강남구",9.37
20200814,"금","도곡로",1220022500,"은마아파트입구","한티역","하행",764,4,"보조간선도로","외곽","강남구",12.46
20200814,"금","도곡로",1220020800,"한티역","영동세브란스","하행",592,3,"보조간선도로","외곽","강남구",15.5
20200814,"금","도곡로",1220019000,"영동세브란스","도곡1동주민센터","하행",554,3,"보조간선도로","외곽","강남구",14.21
20200814,"금","도곡로",1220016600,"도곡1동주민센터","싸리고개공원입구","하행",551,3,"보조간선도로","외곽","강남구",16.92
20200814,"금","도곡로",1220015400,"싸리고개공원입구","뱅뱅사거리","하행",328,3,"보조간선도로","외곽","강남구",12.56
20200814,"금","도산대로",1220034800,"영동대교남단교차로","청담사거리","상행",642,4,"보조간선도로","외곽","강남구",23.46
20200814,"금","도산대로",1220034600,"청담사거리","학동사거리","상행",732,5,"보조간선도로","외곽","강남구",18.16
20200814,"금","도산대로",1220034200,"학동사거리","도산공원","상행",505,5,"보조간선도로","외곽","강남구",8.07
20200814,"금","도산대로",1220033600,"도산공원","강남을지병원","상행",545,5,"보조간선도로","외곽","강남구",9.07
20200814,"금","도산대로",1220032600,"강남을지병원","신사역","상행",855,5,"보조간선도로","외곽","강남구",9.15
20200814,"금","도산대로",1220033700,"강남을지병원","도산공원","하행",545,4,"보조간선도로","외곽","강남구",12.99
20200814,"금","도산대로",1220034300,"도산공원","학동사거리","하행",505,5,"보조간선도로","외곽","강남구",13.29
20200814,"금","도산대로",1220034700,"학동사거리","청담사거리","하행",732,4,"보조간선도로","외곽","강남구",16.46
20200814,"금","도산대로",1220034900,"청담사거리","영동대교남단교차로","하행",642,3,"보조간선도로","외곽","강남구",15.86
20200814,"금","밤고개로",1220005900,"밤고개로성남시계","세곡동사거리","상행",279,4,"주간선도로","외곽","강남구",20.88
20200814,"금","밤고개로",1220006700,"세곡동사거리","수서역","상행",2622,3,"주간선도로","외곽","강남구",10.69
20200814,"금","밤고개로",1220013900,"수서역","수서IC","상행",697,3,"주간선도로","외곽","강남구",37.32
20200814,"금","밤고개로",1220013800,"수서IC","수서역","하행",701,3,"주간선도로","외곽","강남구",7.62
20200814,"금","밤고개로",1220006600,"수서역","세곡동사거리","하행",2612,4,"주간선도로","외곽","강남구",24.09
20200814,"금","밤고개로",1220005800,"세곡동사거리","밤고개로성남시계","하행",279,4,"주간선도로","외곽","강남구",42
20200814,"금","봉은사로",1220031400,"봉은교","코엑스","상행",577,3,"주간선도로","외곽","강남구",26.42
20200814,"금","봉은사로",1220030800,"코엑스","차관아파트","상행",625,3,"주간선도로","외곽","강남구",20.53
20200814,"금","봉은사로",1220030000,"차관아파트","삼릉공원","상행",891,3,"주간선도로","외곽","강남구",14.69
20200814,"금","봉은사로",1220029000,"삼릉공원","경복아파트","상행",506,3,"주간선도로","외곽","강남구",10.77
20200814,"금","봉은사로",1220028200,"경복아파트","차병원","상행",436,3,"주간선도로","외곽","강남구",5.39
20200814,"금","봉은사로",1220027200,"차병원","교보타워사거리","상행",887,3,"주간선도로","외곽","강남구",8.06
20200814,"금","봉은사로",1220028300,"차병원","경복아파트","하행",436,3,"주간선도로","외곽","강남구",11.47
20200814,"금","봉은사로",1220029100,"경복아파트","삼릉공원","하행",506,3,"주간선도로","외곽","강남구",11.54
20200814,"금","봉은사로",1220030100,"삼릉공원","차관아파트","하행",891,3,"주간선도로","외곽","강남구",16.47
20200814,"금","봉은사로",1220030900,"차관아파트","코엑스","하행",625,3,"주간선도로","외곽","강남구",7.02
20200814,"금","봉은사로",1220031500,"코엑스","봉은교","하행",578,3,"주간선도로","외곽","강남구",10.9
20200814,"금","봉은사로",1220031700,"봉은교","종합운동장후문","하행",291,2,"주간선도로","외곽","강남구",13.52
20200814,"금","봉은사로114길",1220037400,"서울의료원(봉은교)","강남경찰서","상행",614,2,"기타도로","외곽","강남구",18.09
20200814,"금","분당수서로",1220003800,"청담대교남단","탄천IC진출(동부간선도로)","상행",2999,3,"도시고속도로","외곽","강남구",13.75
20200814,"금","분당수서로",1220002500,"탄천IC진출(동부간선도로)","탄천IC진입(동부간선도로)","상행",523,3,"도시고속도로","외곽","강남구",26.92
20200814,"금","분당수서로",1220001700,"탄천IC진입(동부간선도로)","수서IC(동부간선도로)","상행",2001,3,"도시고속도로","외곽","강남구",26.92
20200814,"금","분당수서로",1230001500,"수서IC(동부간선도로)","복정교차로","상행",3061,3,"도시고속도로","외곽","강남구",67.42
20200814,"금","분당수서로",1230001600,"복정교차로","수서IC(동부간선도로)","하행",3065,3,"도시고속도로","외곽","강남구",13.42
20200814,"금","분당수서로",1220001800,"수서IC(동부간선도로)","탄천IC진입(동부간선도로)","하행",2004,3,"도시고속도로","외곽","강남구",37
20200814,"금","분당수서로",1220003000,"탄천IC진입(동부간선도로)","동부간선올림픽대로진출","하행",2075,3,"도시고속도로","외곽","강남구",57.75
20200814,"금","분당수서로",1220003900,"동부간선올림픽대로진출","청담대교남단","하행",1437,3,"도시고속도로","외곽","강남구",52
20200814,"금","분당수서로",1220005100,"청담대교남단","청담대교북단","하행",1138,3,"도시고속도로","외곽","강남구",52
20200814,"금","사임당로",1210020000,"우성아파트","서이초교","상행",321,2,"보조간선도로","외곽","강남구",16.14
20200814,"금","삼성로",1220034000,"청담사거리","청담공원앞","상행",650,3,"보조간선도로","외곽","강남구",18.8
20200814,"금","삼성로",1220031800,"청담공원앞","차관아파트","상행",698,3,"보조간선도로","외곽","강남구",17.14
20200814,"금","삼성로",1220029200,"차관아파트","포스코사거리","상행",745,3,"보조간선도로","외곽","강남구",11.39
20200814,"금","삼성로",1220026600,"포스코사거리","대치사거리","상행",453,3,"보조간선도로","외곽","강남구",15.3
20200814,"금","삼성로",1220024800,"대치사거리","은마아파트입구","상행",511,3,"보조간선도로","외곽","강남구",10.93
20200814,"금","삼성로",1220021800,"은마아파트입구","대치역","상행",527,4,"보조간선도로","외곽","강남구",15.8
20200814,"금","삼성로",1220018200,"대치역","영동5교","상행",356,3,"보조간선도로","외곽","강남구",36.62
20200814,"금","삼성로",1220015000,"영동5교","개포동역","상행",289,3,"보조간선도로","외곽","강남구",25.24
20200814,"금","삼성로",1220012600,"개포동역","경기여고앞","상행",358,3,"보조간선도로","외곽","강남구",32.48
20200814,"금","삼성로",1220009400,"경기여고앞","개포3.4단지","상행",472,3,"보조간선도로","외곽","강남구",17.18
20200814,"금","삼성로",1220009500,"개포3.4단지","경기여고앞","하행",468,3,"보조간선도로","외곽","강남구",24.2
20200814,"금","삼성로",1220012700,"경기여고앞","개포동역","하행",358,3,"보조간선도로","외곽","강남구",23.56
20200814,"금","삼성로",1220015100,"개포동역","영동5교","하행",289,3,"보조간선도로","외곽","강남구",34.76
20200814,"금","삼성로",1220018300,"영동5교","대치역","하행",356,3,"보조간선도로","외곽","강남구",11.94
20200814,"금","삼성로",1220021900,"대치역","은마아파트입구","하행",528,4,"보조간선도로","외곽","강남구",12.95
20200814,"금","삼성로",1220024900,"은마아파트입구","대치사거리","하행",511,3,"보조간선도로","외곽","강남구",17.78
20200814,"금","삼성로",1220026700,"대치사거리","포스코사거리","하행",453,3,"보조간선도로","외곽","강남구",17
20200814,"금","삼성로",1220029300,"포스코사거리","차관아파트","하행",746,3,"보조간선도로","외곽","강남구",15.66
20200814,"금","삼성로",1220031900,"차관아파트","청담공원앞","하행",698,3,"보조간선도로","외곽","강남구",11.32
20200814,"금","삼성로",1220034100,"청담공원앞","청담사거리","하행",650,3,"보조간선도로","외곽","강남구",17.84
20200814,"금","삼전로",1220024500,"탄천1교서측","탄천1교동측","상행",674,2,"보조간선도로","외곽","강남구",31.51
20200814,"금","선릉로",1220036400,"압구정한양아파트","압구정로데오역","상행",315,2,"기타도로","외곽","강남구",16.12
20200814,"금","선릉로",1220035400,"압구정로데오역","학동사거리","상행",535,3,"기타도로","외곽","강남구",12.54
20200814,"금","선릉로",1220033400,"학동사거리","강남구청역","상행",692,2,"기타도로","외곽","강남구",14.9
20200814,"금","선릉로",1220031000,"강남구청역","삼릉공원","상행",803,2,"기타도로","외곽","강남구",11.84
20200814,"금","선릉로",1220027600,"삼릉공원","선릉역","상행",809,2,"기타도로","외곽","강남구",13.68
20200814,"금","선릉로",1220025800,"선릉역","도성초교","상행",470,2,"기타도로","외곽","강남구",10.82
20200814,"금","선릉로",1220023100,"도성초교","한티역","상행",505,3,"기타도로","외곽","강남구",8.98
20200814,"금","선릉로",1220019200,"한티역","도곡역","상행",636,3,"기타도로","외곽","강남구",17.5
20200814,"금","선릉로",1220014000,"도곡역","영동4교","상행",441,2,"기타도로","외곽","강남구",27.58
20200814,"금","선릉로",1220011000,"영동4교","개포고교","상행",285,2,"기타도로","외곽","강남구",13.92
20200814,"금","선릉로",1220008600,"개포고교","개포시립도서관입구","상행",437,2,"기타도로","외곽","강남구",24.09
20200814,"금","선릉로",1220007400,"개포시립도서관입구","구룡마을입구","상행",417,2,"기타도로","외곽","강남구",15.08
20200814,"금","선릉로",1220007500,"구룡마을입구","개포시립도서관입구","하행",419,2,"기타도로","외곽","강남구",24.31
20200814,"금","선릉로",1220008700,"개포시립도서관입구","개포고교","하행",438,2,"기타도로","외곽","강남구",16.85
20200814,"금","선릉로",1220011100,"개포고교","영동4교","하행",283,2,"기타도로","외곽","강남구",26.91
20200814,"금","선릉로",1220014100,"영동4교","도곡역","하행",441,2,"기타도로","외곽","강남구",15.95
20200814,"금","선릉로",1220019300,"도곡역","한티역","하행",637,3,"기타도로","외곽","강남구",9.27
20200814,"금","선릉로",1220023200,"한티역","도성초교","하행",505,3,"기타도로","외곽","강남구",20.4
20200814,"금","선릉로",1220025900,"도성초교","선릉역","하행",470,2,"기타도로","외곽","강남구",21.67
20200814,"금","선릉로",1220027700,"선릉역","삼릉공원","하행",808,2,"기타도로","외곽","강남구",12.25
20200814,"금","선릉로",1220031100,"삼릉공원","강남구청역","하행",803,2,"기타도로","외곽","강남구",17.19
20200814,"금","선릉로",1220033500,"강남구청역","학동사거리","하행",690,2,"기타도로","외곽","강남구",15.74
20200814,"금","선릉로",1220035500,"학동사거리","압구정로데오역","하행",533,3,"기타도로","외곽","강남구",13.75
20200814,"금","선릉로",1220036500,"압구정로데오역","압구정한양아파트","하행",315,2,"기타도로","외곽","강남구",27.93
20200814,"금","압구정로",1220035900,"청담사거리","압구정로데오역","상행",769,3,"보조간선도로","외곽","강남구",13.43
20200814,"금","압구정로",1220036300,"압구정로데오역","성수대교남단교차로","상행",636,2,"보조간선도로","외곽","강남구",6.16
20200814,"금","압구정로",1220036000,"성수대교남단교차로","압구정역","상행",531,2,"보조간선도로","외곽","강남구",12.79
20200814,"금","압구정로",1220035000,"압구정역","한남IC동측","상행",968,2,"보조간선도로","외곽","강남구",12.71
20200814,"금","압구정로",1220035100,"한남IC동측","압구정역","하행",968,2,"보조간선도로","외곽","강남구",7.35
20200814,"금","압구정로",1220036100,"압구정역","성수대교남단교차로","하행",526,2,"보조간선도로","외곽","강남구",10.06
20200814,"금","압구정로",1220036200,"성수대교남단교차로","압구정로데오역","하행",631,2,"보조간선도로","외곽","강남구",18.77
20200814,"금","압구정로",1220035800,"압구정로데오역","청담사거리","하행",759,3,"보조간선도로","외곽","강남구",19.46
20200814,"금","양재대로",1220000200,"구룡사앞","구룡터널","상행",851,4,"주간선도로","외곽","강남구",11.83
20200814,"금","양재대로",1220000400,"구룡터널","구룡마을입구","상행",639,4,"주간선도로","외곽","강남구",12.49
20200814,"금","양재대로",1220000600,"구룡마을입구","개포3.4단지","상행",612,4,"주간선도로","외곽","강남구",21.67
20200814,"금","양재대로",1220000800,"개포3.4단지","일원터널","상행",617,4,"주간선도로","외곽","강남구",31.17
20200814,"금","양재대로",1220012900,"일원터널","삼성서울병원","상행",628,4,"주간선도로","외곽","강남구",22.23
20200814,"금","양재대로",1220014500,"삼성서울병원","일원1동주민센터앞","상행",612,4,"주간선도로","외곽","강남구",35.42
20200814,"금","양재대로",1220017100,"일원1동주민센터앞","수서IC","상행",809,3,"주간선도로","외곽","강남구",32.31
20200814,"금","양재대로",1220018900,"수서IC","탄천교","상행",606,3,"주간선도로","외곽","강남구",22.32
20200814,"금","양재대로",1220017000,"수서IC","일원1동주민센터앞","하행",811,4,"주간선도로","외곽","강남구",33.5
20200814,"금","양재대로",1220014400,"일원1동주민센터앞","삼성서울병원","하행",612,4,"주간선도로","외곽","강남구",25.3
20200814,"금","양재대로",1220012800,"삼성서울병원","일원터널","하행",632,4,"주간선도로","외곽","강남구",41.07
20200814,"금","양재대로",1220000700,"일원터널","개포3.4단지","하행",618,4,"주간선도로","외곽","강남구",22.08
20200814,"금","양재대로",1220000500,"개포3.4단지","구룡마을입구","하행",610,4,"주간선도로","외곽","강남구",18.76
20200814,"금","양재대로",1220000300,"구룡마을입구","구룡터널","하행",638,4,"주간선도로","외곽","강남구",16.85
20200814,"금","양재대로",1220000100,"구룡터널","구룡사앞","하행",852,4,"주간선도로","외곽","강남구",17.36
20200814,"금","양재대로",1210002700,"구룡사앞","염곡사거리","하행",957,4,"주간선도로","외곽","강남구",3.99
20200814,"금","양재대로55길",1220017500,"일원1동주민센터앞","대청초교","상행",330,1,"기타도로","외곽","강남구",17.77
20200814,"금","양재대로55길",1220017400,"대청초교","일원1동주민센터앞","하행",330,2,"기타도로","외곽","강남구",11.67
20200814,"금","양재천로",1220007900,"영동2교북단","강남수도사업소","상행",477,1,"기타도로","외곽","강남구",8.26
20200814,"금","양재천로",1220009900,"강남수도사업소","영동3교","상행",568,1,"기타도로","외곽","강남구",14.18
20200814,"금","양재천로",1220011700,"영동3교","대지초교","상행",916,1,"기타도로","외곽","강남구",24.56
20200814,"금","양재천로",1220016900,"대지초교","영동6교","상행",986,1,"기타도로","외곽","강남구",10.61
20200814,"금","양재천로",1220016800,"영동6교","영동5교","하행",778,1,"기타도로","외곽","강남구",21.05
20200814,"금","양재천로",1220015200,"영동5교","대지초교","하행",209,1,"기타도로","외곽","강남구",9.84
20200814,"금","양재천로",1220011600,"대지초교","영동3교","하행",917,1,"기타도로","외곽","강남구",9.22
20200814,"금","양재천로",1220009800,"영동3교","강남수도사업소","하행",569,1,"기타도로","외곽","강남구",8.98
20200814,"금","양재천로",1220007800,"강남수도사업소","영동2교북단","하행",481,1,"기타도로","외곽","강남구",25.32
20200814,"금","양재천로",1210011400,"영동2교북단","영동1교북단","하행",708,1,"기타도로","외곽","강남구",18.24
20200814,"금","언주로",1220036800,"성수대교남단","성수대교남단교차로","상행",419,3,"주간선도로","외곽","강남구",11.66
20200814,"금","언주로",1220035200,"성수대교남단교차로","도산공원","상행",860,4,"주간선도로","외곽","강남구",24.25
20200814,"금","언주로",1220033000,"도산공원","서울세관","상행",701,4,"주간선도로","외곽","강남구",17.42
20200814,"금","언주로",1220029800,"서울세관","경복아파트","상행",829,4,"주간선도로","외곽","강남구",17.11
20200814,"금","언주로",1220027400,"경복아파트","르네상스호텔","상행",783,4,"주간선도로","외곽","강남구",9
20200814,"금","언주로",1220024600,"르네상스호텔","개나리아파트","상행",484,4,"주간선도로","외곽","강남구",9.19
20200814,"금","언주로",1220021400,"개나리아파트","영동세브란스","상행",509,4,"주간선도로","외곽","강남구",18.69
20200814,"금","언주로",1220016000,"영동세브란스","매봉터널","상행",702,3,"주간선도로","외곽","강남구",16.8
20200814,"금","언주로",1220011400,"매봉터널","영동3교(남단)","상행",468,4,"주간선도로","외곽","강남구",35.49
20200814,"금","언주로",1220008400,"영동3교(남단)","구룡초교","상행",418,4,"주간선도로","외곽","강남구",13.05
20200814,"금","언주로",1220006800,"구룡초교","구룡터널","상행",717,4,"주간선도로","외곽","강남구",19.43
20200814,"금","언주로",1210007800,"구룡터널","내곡IC","상행",2429,2,"주간선도로","외곽","강남구",36.38
20200814,"금","언주로",1220006900,"구룡터널","구룡초교","하행",717,4,"주간선도로","외곽","강남구",13.3
20200814,"금","언주로",1220008500,"구룡초교","영동3교(남단)","하행",418,4,"주간선도로","외곽","강남구",23.29
20200814,"금","언주로",1220011500,"영동3교(남단)","매봉터널","하행",468,4,"주간선도로","외곽","강남구",10.02
20200814,"금","언주로",1220016100,"매봉터널","영동세브란스","하행",700,3,"주간선도로","외곽","강남구",8.74
20200814,"금","언주로",1220021500,"영동세브란스","개나리아파트","하행",509,4,"주간선도로","외곽","강남구",24.81
20200814,"금","언주로",1220024700,"개나리아파트","르네상스호텔","하행",484,4,"주간선도로","외곽","강남구",20.89
20200814,"금","언주로",1220027500,"르네상스호텔","경복아파트","하행",786,4,"주간선도로","외곽","강남구",17.2
20200814,"금","언주로",1220029900,"경복아파트","서울세관","하행",821,4,"주간선도로","외곽","강남구",17.82
20200814,"금","언주로",1220033100,"서울세관","도산공원","하행",705,4,"주간선도로","외곽","강남구",9.54
20200814,"금","언주로",1220035300,"도산공원","성수대교남단교차로","하행",855,4,"주간선도로","외곽","강남구",8.81
20200814,"금","언주로",1220036900,"성수대교남단교차로","성수대교남단","하행",419,3,"주간선도로","외곽","강남구",34.68
20200814,"금","언주로",1220037300,"성수대교남단","성수대교북단","하행",852,4,"주간선도로","외곽","강남구",23.35
20200814,"금","역삼로",1220019500,"우성아파트","역삼초교","상행",324,2,"보조간선도로","외곽","강남구",8.97
20200814,"금","역삼로",1220020700,"역삼초교","구역삼세무서","상행",552,2,"보조간선도로","외곽","강남구",11.65
20200814,"금","역삼로",1220022300,"구역삼세무서","개나리아파트","상행",569,2,"보조간선도로","외곽","강남구",5.4
20200814,"금","역삼로",1220023900,"개나리아파트","도성초교","상행",587,2,"보조간선도로","외곽","강남구",17.86
20200814,"금","역삼로",1220025500,"도성초교","대치사거리","상행",745,2,"보조간선도로","외곽","강남구",8.86
20200814,"금","역삼로",1220026500,"대치사거리","휘문고교","상행",620,2,"보조간선도로","외곽","강남구",12.01
20200814,"금","역삼로",1220027100,"휘문고교","강남면허시험장","상행",337,1,"보조간선도로","외곽","강남구",26.14
20200814,"금","역삼로",1220027000,"강남면허시험장","휘문고교","하행",324,2,"보조간선도로","외곽","강남구",11.15
20200814,"금","역삼로",1220026400,"휘문고교","대치사거리","하행",619,2,"보조간선도로","외곽","강남구",10.77
20200814,"금","역삼로",1220025400,"대치사거리","도성초교","하행",745,2,"보조간선도로","외곽","강남구",10.88
20200814,"금","역삼로",1220023800,"도성초교","개나리아파트","하행",588,3,"보조간선도로","외곽","강남구",13.17
20200814,"금","역삼로",1220022200,"개나리아파트","구역삼세무서","하행",569,2,"보조간선도로","외곽","강남구",14
20200814,"금","역삼로",1220020600,"구역삼세무서","역삼초교","하행",552,2,"보조간선도로","외곽","강남구",14.47
20200814,"금","역삼로",1220019400,"역삼초교","우성아파트","하행",324,2,"보조간선도로","외곽","강남구",5.63
20200814,"금","영동대로",1220004800,"영동대교남단","영동대교남단교차로","상행",182,3,"주간선도로","외곽","강남구",16.79
20200814,"금","영동대로",1220004200,"영동대교남단교차로","경기고교앞","상행",601,5,"주간선도로","외곽","강남구",20.34
20200814,"금","영동대로",1220004000,"경기고교앞","코엑스","상행",704,6,"주간선도로","외곽","강남구",18.71
20200814,"금","영동대로",1220003300,"코엑스","삼성역","상행",652,5,"주간선도로","외곽","강남구",8.39
20200814,"금","영동대로",1220003100,"삼성역","휘문고교","상행",440,3,"주간선도로","외곽","강남구",16.42
20200814,"금","영동대로",1220002700,"휘문고교","대치동우성아파트","상행",512,3,"주간선도로","외곽","강남구",15.82
20200814,"금","영동대로",1220002200,"대치동우성아파트","학여울역","상행",545,3,"주간선도로","외곽","강남구",10.61
20200814,"금","영동대로",1220001900,"학여울역","영동6교","상행",273,5,"주간선도로","외곽","강남구",36.47
20200814,"금","영동대로",1220001500,"영동6교","대모산입구역","상행",342,4,"주간선도로","외곽","강남구",21.55
20200814,"금","영동대로",1220001100,"대모산입구역","공무원연금매점","상행",321,4,"주간선도로","외곽","강남구",35.15
